,body,name,location
0,femur_l,knee_l_med,[ 0.00000000000000006 -0.39186046033013294  0.04318005722278122]
1,femur_l,knee_l_lat,[ 0.00000000000000007 -0.39102591882182414 -0.0431800572227813 ]
2,femur_l,femur_l_center,[0. 0. 0.]
3,femur_l,patella_l_in_femur_l,[ 0.04363238677200714 -0.4128031117130943   0.00217404444689124]
4,femur_l,knee_l_center_in_femur_l,[ 0.00001234518747628 -0.39145036760707824  0.00147346893015525]
5,femur_l,gr_troch_as_l,[ 0.00602022523203322 -0.01386026292775    -0.05358296753312875]
6,femur_l,gr_troch_lat_l,[-0.01072026073766586 -0.02217963391040206 -0.06814745247365113]
7,femur_l,femur_l_midshaft_anter,[ 0.02487871454588492 -0.1998705783809755  -0.01216909459814606]
8,femur_l,femur_l_midshaft_poster,[ 0.00376594710807526 -0.19597862985119732 -0.01584772346966423]
9,femur_l,ls_troch_l,[-0.02342161088867243 -0.04954088085646765 -0.00824012821206558]
10,femur_l,femur_l_poster_diaph_25,[-0.01124905974372871 -0.09432752877239477 -0.03466818327400498]
11,femur_l,femur_l_poster_diaph_75,[ 0.00598841112382956 -0.29601341793235453 -0.00807218307060471]
12,femur_l,femur_l_anter_diaph_25,[ 0.01394548304913196 -0.10010086592673312 -0.02705636741085842]
13,femur_l,gr_troch_ps_l,[-0.02155189237122314  0.00322383461824666 -0.04790683478507499]
14,femur_l,femur_l_anter_diaph_75,[ 0.02890075568387592 -0.30069712472561494 -0.00441872504257618]
